Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
347,Mahindra,Bolero,2024,CNG,Manual,2390000,19.6,1200,6,22100
348,Honda,City,2017,Diesel,Automatic,1740000,19.3,800,6,20300
349,Renault,Kwid,2015,CNG,Automatic,520000,18.2,800,7,11100
350,Toyota,Fortuner,2018,Petrol,Manual,2960000,13.1,1800,4,19500
351,Hyundai,Creta,2022,Diesel,Automatic,1200000,21.1,1500,6,20600
352,Skoda,Superb,2016,Diesel,Manual,3150000,11,1200,7,10800
353,Toyota,Fortuner,2024,CNG,Automatic,3230000,16.3,1200,7,22500
354,Tata Motors,Altroz,2024,Diesel,Automatic,2520000,21.5,800,4,8500
355,Mahindra,Scorpio,2021,Petrol,Automatic,2310000,15.6,1200,6,9400
356,Volkswagen,Vento,2016,Electric,Manual,2850000,14.2,800,4,19400
357,Hyundai,Venue,2020,Petrol,Manual,1670000,16.1,1800,4,12100
358,Volkswagen,Polo,2019,CNG,Automatic,2340000,22.7,800,7,19700
359,Tata Motors,Harrier,2018,CNG,Manual,1980000,18,1200,5,16300
360,Tata Motors,Nexon,2024,CNG,Automatic,1930000,28.7,2000,4,15600
361,Tata Motors,Nexon,2018,Petrol,Automatic,3200000,19.9,2500,6,13100
362,Mahindra,XUV300,2018,Petrol,Automatic,3470000,21.9,2500,7,21500
363,Toyota,Fortuner,2021,Diesel,Automatic,2850000,14.5,1000,7,10100
364,Tata Motors,Nexon,2017,Diesel,Manual,1930000,24.6,800,7,23000
365,Hyundai,i10,2018,CNG,Manual,2810000,20.2,2000,5,8500
366,Renault,Duster,2024,Petrol,Automatic,1670000,21.9,1000,6,20100
367,Renault,Kwid,2022,CNG,Manual,1380000,10.2,1500,4,13700
368,Skoda,Kushaq,2019,Electric,Manual,470000,12,1200,7,10400
369,Tata Motors,Punch,2018,CNG,Manual,1370000,21,2000,7,12200
370,Volkswagen,Taigun,2024,Electric,Automatic,2660000,10.8,1000,7,17600
371,Maruti Suzuki,Dzire,2015,Electric,Automatic,890000,15.9,800,4,8800
372,Renault,Kiger,2015,Electric,Manual,800000,12.7,1200,6,7700
373,Kia,Sonet,2017,Electric,Automatic,840000,11.4,2000,5,12800
374,Honda,City,2018,Petrol,Manual,2750000,22.7,800,4,12500
375,Honda,Civic,2018,Electric,Automatic,3220000,13,2500,6,11300
376,Honda,Jazz,2018,CNG,Automatic,2600000,18.4,1500,4,17600
377,Kia,Seltos,2016,Electric,Automatic,1610000,23.1,1800,7,18600
378,Kia,Carens,2020,Diesel,Automatic,470000,18,1200,5,6700
379,Maruti Suzuki,WagonR,2020,CNG,Automatic,690000,22.5,1500,6,18300
380,Renault,Kiger,2021,Electric,Manual,2360000,21.9,1800,6,20400
381,Skoda,Octavia,2015,Petrol,Automatic,2800000,16.4,1000,5,20000
382,Mahindra,Bolero,2024,Electric,Manual,1870000,14.3,1800,5,22200
383,Hyundai,Creta,2018,Petrol,Automatic,1610000,16.1,1800,4,10700
384,Toyota,Glanza,2021,Electric,Manual,800000,23.6,2000,7,11100
385,Tata Motors,Tiago,2017,Diesel,Manual,710000,22,1200,7,14500
386,Volkswagen,Polo,2015,Diesel,Automatic,2750000,22.6,1500,7,23400
387,Maruti Suzuki,Swift,2018,Electric,Automatic,2100000,18.3,1500,7,9100
388,Hyundai,Venue,2024,Electric,Manual,2710000,16,800,7,10500
389,Skoda,Superb,2023,CNG,Manual,1670000,23.5,1500,6,16600
390,Honda,WR-V,2022,Electric,Manual,2700000,18.8,1000,7,19700
391,Hyundai,Creta,2022,CNG,Manual,2080000,24.7,2500,7,18300
392,Toyota,Glanza,2015,Diesel,Manual,3190000,20.5,2500,6,24700
393,Volkswagen,Virtus,2023,Electric,Manual,2360000,16,1200,4,7100
394,Honda,WR-V,2024,Electric,Automatic,2180000,15.5,2000,6,17400
395,Mahindra,Scorpio,2016,CNG,Automatic,1460000,27.1,1200,7,20700
396,Volkswagen,Taigun,2018,Electric,Manual,1540000,16.6,1200,5,8500
397,Renault,Duster,2016,Diesel,Automatic,2900000,18.1,1200,6,9200
398,Volkswagen,Polo,2016,Diesel,Manual,3180000,18.4,2000,6,8300
399,Toyota,Camry,2024,CNG,Manual,1370000,26.6,2500,4,19600
400,Skoda,Slavia,2023,CNG,Automatic,2370000,14.6,1200,6,19500
401,Renault,Duster,2022,Petrol,Automatic,1890000,14.4,2000,5,16100
402,Hyundai,Creta,2019,Diesel,Manual,1130000,13,1200,7,13400
403,Hyundai,i20,2019,Petrol,Automatic,1150000,21.9,1200,4,12500
404,Mahindra,XUV300,2015,Petrol,Manual,640000,14.3,2500,5,23400
405,Honda,Civic,2023,Diesel,Manual,3070000,16.7,1200,5,20500
406,Tata Motors,Altroz,2017,Petrol,Automatic,1070000,10.7,1000,7,24400
407,Mahindra,Bolero,2016,CNG,Manual,1870000,27.9,800,6,17500
408,Hyundai,i20,2023,Petrol,Manual,2680000,10.8,1500,5,19200
409,Toyota,Glanza,2023,CNG,Automatic,3000000,18.7,1800,5,21500
410,Tata Motors,Tiago,2019,CNG,Automatic,1860000,18.1,800,4,13800
411,Kia,EV6,2024,Diesel,Manual,3160000,14.3,2500,4,11200
412,Toyota,Innova,2016,Electric,Manual,2360000,23.8,2000,4,9000
413,Volkswagen,Polo,2022,Electric,Manual,1290000,12.7,1000,6,16100
414,Toyota,Camry,2021,Electric,Automatic,700000,24.2,2000,7,23200
415,Tata Motors,Altroz,2019,CNG,Automatic,1630000,29.2,2500,5,21500
416,Mahindra,Scorpio,2019,Electric,Automatic,2490000,23.6,1800,4,17800
417,Skoda,Superb,2020,CNG,Automatic,2630000,11.5,800,5,19800
418,Tata Motors,Harrier,2016,Diesel,Manual,540000,24.6,2500,7,11500
419,Mahindra,Thar,2016,Diesel,Automatic,1190000,15.4,800,5,24700
420,Skoda,Octavia,2015,Diesel,Automatic,840000,20.7,2000,5,19100
421,Renault,Lodgy,2015,CNG,Automatic,1140000,28.8,2000,5,15100
422,Maruti Suzuki,WagonR,2016,Diesel,Manual,2410000,23,2500,6,14000
423,Hyundai,i10,2021,Electric,Manual,2950000,27,800,6,24600
424,Maruti Suzuki,Swift,2015,Petrol,Automatic,490000,14.8,1200,5,6600
425,Tata Motors,Nexon,2020,Diesel,Automatic,1280000,23.4,1000,5,8100
426,Renault,Lodgy,2023,CNG,Manual,930000,27.6,1500,4,8200
427,Mahindra,Thar,2023,Petrol,Automatic,3150000,18.4,2000,6,7300
428,Kia,Seltos,2022,CNG,Manual,2530000,16.8,2500,6,21600
429,Tata Motors,Punch,2021,Diesel,Manual,2980000,11.1,1500,6,8800
430,Skoda,Slavia,2016,CNG,Manual,3210000,15.6,2000,6,24700
431,Skoda,Octavia,2020,Petrol,Automatic,3120000,12.7,2500,6,23200
432,Skoda,Octavia,2017,Diesel,Manual,2340000,22.6,2000,5,17100
433,Toyota,Camry,2016,CNG,Automatic,2050000,17,1800,5,20600
434,Mahindra,XUV300,2016,Petrol,Manual,820000,23.6,1200,4,14100
435,Hyundai,i20,2016,CNG,Automatic,2310000,10.2,1200,5,15200
436,Hyundai,Venue,2019,CNG,Manual,2250000,16.8,800,5,6600
437,Skoda,Octavia,2016,Electric,Automatic,700000,14,2500,7,13500
438,Kia,Carens,2019,CNG,Automatic,2010000,26.3,1200,4,23600
439,Skoda,Superb,2024,Diesel,Automatic,2740000,10.1,1500,6,19100
440,Kia,Sonet,2021,Electric,Automatic,980000,13.7,2000,4,17100
441,Skoda,Rapid,2020,Electric,Manual,3030000,11.1,1000,4,15800
442,Tata Motors,Tiago,2017,Petrol,Manual,2400000,14.1,2500,5,11500
443,Skoda,Kushaq,2019,Petrol,Automatic,2660000,15,2000,4,10900
444,Skoda,Superb,2022,Petrol,Manual,2000000,28.7,1000,5,21400
445,Toyota,Glanza,2018,Diesel,Manual,2950000,28.2,2000,4,14500
446,Kia,Carens,2015,Diesel,Automatic,2290000,24.5,1000,7,24500
447,Renault,Kiger,2020,Petrol,Manual,1130000,10.9,1500,5,21200
448,Maruti Suzuki,Baleno,2024,Petrol,Manual,610000,25,1500,4,17200
449,Skoda,Kushaq,2023,Electric,Manual,2630000,26.2,1000,4,13100
450,Volkswagen,Tiguan,2017,CNG,Manual,1030000,16.8,1500,5,18600
451,Volkswagen,Tiguan,2017,Petrol,Manual,1520000,10.2,800,7,21700
452,Mahindra,Thar,2023,Electric,Manual,2560000,25.8,1000,4,21500
453,Honda,Jazz,2024,Diesel,Automatic,2470000,28.2,2000,6,5000
454,Toyota,Camry,2018,Petrol,Manual,2630000,23.5,2000,6,24600
455,Volkswagen,Taigun,2022,Diesel,Automatic,3020000,26.3,1500,7,22700
456,Honda,Amaze,2023,Diesel,Automatic,2540000,13.3,800,7,7000
457,Skoda,Superb,2018,Petrol,Manual,1460000,23.8,2500,7,21500
458,Skoda,Slavia,2019,Electric,Automatic,3320000,23.3,2500,7,10900
459,Skoda,Slavia,2019,Petrol,Automatic,470000,26,1000,7,7200
460,Honda,Civic,2021,Petrol,Manual,1540000,29.1,1500,5,7200
461,Kia,EV6,2020,CNG,Automatic,2480000,15.2,1000,4,24800
462,Renault,Lodgy,2016,CNG,Manual,3490000,17.6,1000,4,6600
463,Maruti Suzuki,WagonR,2024,Diesel,Automatic,2790000,12.5,1500,7,5700
464,Hyundai,Creta,2023,Diesel,Manual,450000,14.5,1000,6,16000
465,Toyota,Glanza,2015,CNG,Manual,2890000,19.4,1500,6,10900
466,Toyota,Glanza,2021,Diesel,Automatic,1990000,14.4,1200,4,9000
467,Tata Motors,Harrier,2017,Petrol,Automatic,1250000,16.9,2000,6,10500
468,Toyota,Fortuner,2018,Diesel,Manual,2830000,25.3,1000,5,5900
469,Renault,Duster,2016,Electric,Manual,570000,11.3,2000,5,24100
470,Kia,Sonet,2022,CNG,Manual,2170000,21.7,2000,4,12800
471,Hyundai,Venue,2019,Petrol,Automatic,690000,29.7,1000,6,10400
472,Toyota,Camry,2021,CNG,Manual,2350000,18.3,2000,5,11300
473,Skoda,Slavia,2024,Petrol,Manual,2970000,14.4,2500,7,14400
474,Mahindra,Scorpio,2021,Diesel,Manual,3480000,23.8,1200,6,12600
475,Mahindra,XUV700,2018,Electric,Manual,410000,12.7,2000,5,20100
476,Honda,Civic,2024,Diesel,Automatic,3480000,12,1000,4,8900
477,Skoda,Rapid,2022,Electric,Automatic,2020000,29.8,2000,6,12500
478,Hyundai,i20,2023,Petrol,Automatic,2060000,20.9,1200,4,21500
479,Mahindra,XUV300,2024,CNG,Manual,740000,13.6,1200,4,15700
480,Maruti Suzuki,WagonR,2024,CNG,Automatic,2020000,10.4,1800,7,13700
481,Renault,Kiger,2023,CNG,Automatic,700000,26.8,1000,6,23500
482,Kia,Carens,2023,CNG,Manual,2020000,11.8,1200,6,14800
483,Maruti Suzuki,Baleno,2018,Diesel,Automatic,2300000,10.3,2000,5,16600
484,Mahindra,Bolero,2018,CNG,Manual,1500000,11.3,1500,4,8600
485,Mahindra,Bolero,2021,Electric,Manual,1880000,19,1000,7,20700
486,Tata Motors,Nexon,2022,Diesel,Manual,2120000,19,1000,6,19100
487,Tata Motors,Punch,2015,Electric,Manual,510000,17.6,2000,4,20400
488,Mahindra,Scorpio,2016,CNG,Manual,1260000,24.9,800,5,13400
489,Honda,Civic,2020,CNG,Manual,1820000,18.2,1500,4,6500
490,Renault,Lodgy,2023,Diesel,Manual,3170000,13.1,1000,5,18700
491,Skoda,Rapid,2024,Petrol,Manual,1210000,29.5,1200,4,13100
492,Mahindra,Bolero,2017,Electric,Automatic,1340000,20.6,1000,5,16200
493,Renault,Kiger,2020,CNG,Automatic,1170000,29.9,800,5,11700
494,Maruti Suzuki,Ertiga,2023,Diesel,Automatic,3490000,25.5,1000,6,7800
495,Maruti Suzuki,Dzire,2022,Electric,Automatic,3400000,13.4,2500,5,20700
496,Mahindra,Scorpio,2021,CNG,Automatic,680000,17.8,1500,7,13000
497,Hyundai,i10,2023,Petrol,Manual,990000,29.1,800,4,9300
498,Volkswagen,Virtus,2023,Diesel,Automatic,2690000,17.7,2000,6,14500
499,Renault,Kwid,2019,CNG,Automatic,1730000,14.8,1200,5,21700
500,Tata Motors,Nexon,2021,Diesel,Manual,3240000,21.7,2000,6,10500
501,Toyota,Fortuner,2023,Electric,Automatic,3060000,22.1,1000,5,20600
502,Kia,Seltos,2018,Diesel,Manual,2380000,28.8,2000,5,18700
503,Kia,Carens,2018,Diesel,Automatic,770000,12,2500,7,18600
504,Toyota,Camry,2019,CNG,Manual,680000,20.2,1800,4,9900
505,Maruti Suzuki,Dzire,2015,Petrol,Manual,1110000,13.6,2500,6,14500
506,Skoda,Octavia,2022,Diesel,Automatic,1820000,22.1,2500,6,17500
507,Toyota,Glanza,2015,Diesel,Automatic,2200000,10.8,2000,6,9800
508,Tata Motors,Tiago,2018,Diesel,Manual,1890000,29,1800,6,9200
509,Kia,Seltos,2016,CNG,Automatic,2090000,11.7,2500,6,7300
510,Renault,Duster,2024,Diesel,Automatic,1360000,21.3,1500,4,21100
511,Toyota,Camry,2021,Electric,Automatic,2720000,25.8,1000,7,22700
512,Skoda,Kushaq,2016,CNG,Automatic,3010000,21,1800,4,21700
513,Skoda,Slavia,2018,Petrol,Automatic,2900000,20.5,2500,4,21100
514,Kia,Seltos,2023,CNG,Automatic,900000,24.2,2500,5,21800
515,Volkswagen,Taigun,2024,CNG,Manual,2640000,17.3,1200,5,11400
516,Hyundai,i20,2022,CNG,Automatic,890000,12,1000,4,18600
517,Hyundai,i20,2024,Electric,Automatic,1130000,16.8,1800,7,9700
518,Renault,Kwid,2022,Diesel,Automatic,1020000,27.8,2500,5,23100
519,Mahindra,Thar,2017,CNG,Manual,3020000,20.8,2000,6,16600
520,Tata Motors,Harrier,2017,Electric,Automatic,780000,26.7,1500,7,7000
521,Hyundai,Verna,2020,CNG,Automatic,1140000,13.4,1800,7,23500
522,Skoda,Octavia,2021,Electric,Automatic,1720000,10.5,1800,7,18500
523,Maruti Suzuki,WagonR,2019,Diesel,Automatic,1980000,13.2,2000,4,17800
524,Tata Motors,Altroz,2016,Diesel,Automatic,3490000,11.7,1200,4,23500
525,Hyundai,Venue,2019,CNG,Manual,730000,11.9,2000,5,5500
526,Hyundai,Creta,2020,Electric,Manual,860000,18.6,1200,6,20500
527,Toyota,Fortuner,2023,CNG,Automatic,3370000,23.9,1000,7,18400
528,Kia,Carens,2018,CNG,Automatic,1770000,19.7,800,4,17000
529,Mahindra,Bolero,2022,Electric,Automatic,690000,23.7,1000,4,17500
530,Maruti Suzuki,Baleno,2018,Electric,Automatic,2250000,19.6,1000,6,7400
531,Honda,City,2020,Diesel,Automatic,2020000,22.1,800,4,14400
532,Volkswagen,Taigun,2023,Petrol,Manual,3090000,11,2000,6,15600
533,Skoda,Slavia,2021,Petrol,Automatic,2860000,12.8,1500,4,20700
534,Volkswagen,Tiguan,2017,Petrol,Automatic,2550000,14.9,1800,6,20100
535,Maruti Suzuki,Swift,2021,Diesel,Manual,2740000,17.4,800,6,12700
536,Tata Motors,Altroz,2020,Petrol,Manual,2160000,14.7,1800,6,16400
537,Kia,Sonet,2022,Diesel,Manual,1540000,28.4,2500,5,6600
538,Renault,Duster,2024,Electric,Automatic,2970000,23.8,2500,4,12800
539,Honda,WR-V,2018,CNG,Manual,1830000,12.7,1500,7,8500
540,Skoda,Rapid,2017,CNG,Manual,790000,16.2,1800,4,9800
541,Toyota,Glanza,2017,Diesel,Automatic,3200000,20.8,800,6,20100
542,Skoda,Octavia,2019,Diesel,Manual,2050000,24,1000,7,8700
543,Tata Motors,Nexon,2015,CNG,Automatic,1900000,19.8,2000,7,22400
544,Maruti Suzuki,WagonR,2017,Petrol,Manual,1270000,11.7,800,4,5600
545,Kia,Carens,2022,Petrol,Automatic,2790000,15.7,1000,5,9500
546,Tata Motors,Punch,2019,Petrol,Manual,830000,13.5,2500,5,19200
547,Mahindra,Bolero,2020,Diesel,Manual,2580000,22.7,1200,5,17100
548,Mahindra,XUV700,2016,Petrol,Manual,1140000,13.5,1200,4,16800
549,Maruti Suzuki,WagonR,2021,Diesel,Automatic,1180000,23.1,800,6,13000
550,Tata Motors,Harrier,2016,Petrol,Manual,1450000,28.5,2000,6,18500
551,Maruti Suzuki,WagonR,2023,Petrol,Manual,2550000,11.9,1000,5,18100
552,Mahindra,Thar,2021,Electric,Automatic,2180000,20.2,1000,4,21000
553,Tata Motors,Punch,2023,CNG,Automatic,2330000,22,2000,7,20000
554,Toyota,Camry,2022,Diesel,Manual,1640000,24,1200,4,14500
555,Tata Motors,Nexon,2016,Diesel,Manual,3170000,13.2,1000,4,7500
556,Hyundai,Creta,2016,Diesel,Automatic,2940000,24.3,800,5,10000
557,Maruti Suzuki,Dzire,2017,Petrol,Manual,2410000,11.4,2500,6,13900
558,Tata Motors,Tiago,2023,CNG,Automatic,3310000,27.2,800,4,16700
559,Skoda,Kushaq,2023,CNG,Automatic,1120000,27.2,800,5,19900
560,Mahindra,XUV700,2018,Petrol,Manual,1820000,22.8,800,7,11000
561,Tata Motors,Nexon,2024,Electric,Manual,2160000,23.8,2500,4,22500
562,Mahindra,Bolero,2021,Electric,Manual,1460000,15.4,1200,6,7700
563,Honda,Jazz,2017,Electric,Manual,1120000,13.7,1000,7,12100
564,Maruti Suzuki,Swift,2023,Electric,Manual,3120000,29.8,800,6,11100
565,Toyota,Urban Cruiser,2017,Electric,Manual,420000,11.3,2000,6,23600
566,Tata Motors,Punch,2022,Electric,Automatic,2210000,22.2,1500,7,8700
567,Skoda,Rapid,2024,Electric,Manual,3070000,13.7,800,5,13600
568,Hyundai,i20,2015,CNG,Automatic,2600000,11.7,2500,6,22900
569,Kia,EV6,2020,CNG,Automatic,1210000,18.7,800,7,21800
570,Volkswagen,Tiguan,2018,CNG,Automatic,2390000,28.9,800,6,5700
571,Toyota,Innova,2017,Petrol,Manual,3330000,11,1800,4,7900
572,Maruti Suzuki,Dzire,2022,Petrol,Manual,1620000,21.9,2000,7,13700
573,Volkswagen,Tiguan,2024,CNG,Manual,3300000,11,2000,5,18900
574,Kia,Sonet,2018,Diesel,Automatic,720000,25.1,800,7,19300
575,Toyota,Fortuner,2017,CNG,Automatic,2080000,10.4,1200,7,19500
576,Honda,City,2023,Diesel,Manual,780000,24.7,1200,6,14100
577,Volkswagen,Vento,2024,CNG,Automatic,740000,28.1,2500,6,10800
578,Kia,Carens,2021,Petrol,Automatic,1640000,27.9,1800,7,12700
579,Toyota,Glanza,2024,Petrol,Manual,3490000,11.1,1000,5,6200
580,Toyota,Camry,2018,Electric,Manual,500000,20,1000,7,21300
581,Honda,Amaze,2017,Petrol,Automatic,2090000,12.7,2500,7,23500
582,Skoda,Superb,2016,Electric,Automatic,2540000,20.8,2000,7,10900
583,Tata Motors,Tiago,2024,Petrol,Manual,730000,11.1,1200,7,19200
584,Honda,WR-V,2017,Electric,Automatic,2900000,27,1800,7,13100
585,Maruti Suzuki,Baleno,2018,Electric,Automatic,3250000,21.1,1000,4,20800
586,Honda,Jazz,2019,CNG,Manual,2700000,10.7,1800,7,18500
587,Toyota,Urban Cruiser,2021,CNG,Manual,2240000,14.8,2500,4,15300
588,Maruti Suzuki,Baleno,2022,Petrol,Automatic,3390000,18,1800,6,22100
589,Honda,Civic,2018,Diesel,Automatic,2590000,16.4,1200,6,16800
590,Skoda,Superb,2017,Petrol,Automatic,3140000,17.6,800,5,7100
591,Hyundai,i20,2015,Electric,Automatic,1170000,18.5,800,5,20200
592,Skoda,Kushaq,2016,Petrol,Automatic,2300000,27.3,2000,6,5500
593,Mahindra,XUV700,2017,Diesel,Manual,3040000,14.4,2500,4,14700
594,Volkswagen,Polo,2022,Electric,Automatic,2340000,12.6,1800,4,18900
595,Maruti Suzuki,Ertiga,2024,Petrol,Manual,1920000,18.4,1500,7,22600
596,Volkswagen,Virtus,2020,Electric,Manual,1040000,10.9,1500,7,13000
597,Tata Motors,Nexon,2020,Petrol,Automatic,740000,25.8,2500,5,10100
598,Volkswagen,Tiguan,2015,Petrol,Manual,790000,16.2,2500,4,14800
599,Mahindra,XUV300,2020,Electric,Automatic,2540000,23.2,800,5,5600
600,Kia,EV6,2021,Diesel,Automatic,1780000,28.5,1000,4,24500
601,Skoda,Slavia,2018,Diesel,Automatic,2070000,22.2,1800,4,16400
602,Kia,EV6,2018,Petrol,Automatic,2850000,21.9,1800,4,20500
603,Skoda,Octavia,2024,Electric,Manual,3470000,22,2500,7,18000
604,Skoda,Kushaq,2019,Electric,Automatic,2220000,18.9,1500,4,22600
605,Hyundai,Venue,2024,Diesel,Manual,2500000,18.1,2500,7,14100
606,Kia,Seltos,2018,Petrol,Manual,2850000,13.2,2500,4,23900
607,Hyundai,Venue,2022,Petrol,Automatic,1380000,25.8,1200,5,21200
608,Skoda,Slavia,2021,Petrol,Manual,2870000,16.1,1800,7,8100
609,Hyundai,i10,2016,Electric,Manual,1940000,10.3,800,5,10200
610,Toyota,Camry,2018,Diesel,Manual,3360000,25.7,1000,4,13800
611,Volkswagen,Vento,2020,CNG,Manual,560000,12.1,1000,5,6500
612,Honda,Amaze,2017,Diesel,Manual,2840000,24.5,2500,7,14700
613,Mahindra,XUV700,2018,Petrol,Automatic,2170000,17.5,1200,7,19300
614,Maruti Suzuki,WagonR,2017,CNG,Automatic,2270000,20.2,2500,7,17700
615,Hyundai,Creta,2024,CNG,Automatic,2270000,24.3,2000,5,9700
616,Skoda,Rapid,2024,Electric,Manual,2950000,17.8,1000,5,12500
617,Mahindra,Thar,2022,Petrol,Automatic,2530000,24.6,1200,5,6300
618,Mahindra,XUV700,2019,Diesel,Automatic,2840000,11.5,2500,6,16700
619,Tata Motors,Harrier,2018,Petrol,Automatic,3350000,15.8,2500,7,21000
620,Hyundai,Verna,2018,Diesel,Automatic,2590000,27.1,1800,6,12600
621,Skoda,Superb,2020,Diesel,Manual,3400000,18.4,1200,6,11200
622,Tata Motors,Altroz,2015,Diesel,Manual,970000,25.9,800,4,23600
623,Tata Motors,Altroz,2023,Electric,Manual,690000,25.8,1500,7,12300
624,Volkswagen,Vento,2021,Diesel,Automatic,1500000,11.6,1200,7,12200
625,Mahindra,XUV700,2024,CNG,Manual,2210000,23,2500,6,5500
626,Volkswagen,Polo,2016,Diesel,Manual,1540000,18.5,1500,5,16900
627,Volkswagen,Vento,2024,Electric,Automatic,920000,19.8,1800,5,22400
628,Volkswagen,Vento,2020,Petrol,Automatic,1740000,28.3,1500,4,18300
629,Tata Motors,Altroz,2021,Electric,Automatic,1370000,14.3,2500,5,22400
630,Maruti Suzuki,Swift,2015,Electric,Automatic,3300000,15.1,1000,7,16400
631,Mahindra,Thar,2022,Diesel,Automatic,1220000,20.5,2500,5,12100
632,Mahindra,Thar,2020,CNG,Manual,3160000,21.7,1000,5,8500
633,Renault,Triber,2016,CNG,Manual,770000,17.7,1500,7,8000
634,Tata Motors,Tiago,2020,Petrol,Automatic,590000,28.9,1200,6,14500
635,Hyundai,Venue,2019,Diesel,Automatic,1580000,27.9,2500,4,15900
636,Skoda,Slavia,2021,Electric,Manual,2190000,16,2500,6,14100
637,Volkswagen,Polo,2020,Electric,Manual,2610000,24.6,2500,7,7600
638,Toyota,Glanza,2022,Petrol,Automatic,700000,15.2,2500,7,11100
639,Skoda,Kushaq,2021,Petrol,Automatic,1740000,19,1000,4,18200
640,Maruti Suzuki,Dzire,2017,Diesel,Automatic,3280000,11.4,2500,4,16000
641,Toyota,Innova,2018,Petrol,Manual,1440000,26.8,2500,6,7400
642,Tata Motors,Altroz,2015,Diesel,Manual,3180000,16.1,1000,6,18300
643,Volkswagen,Tiguan,2015,Diesel,Automatic,2200000,21.3,1200,4,18400
644,Honda,Jazz,2020,Diesel,Manual,2710000,17.8,2500,4,8200
645,Skoda,Superb,2015,Electric,Automatic,1490000,24.6,1800,5,14200
646,Mahindra,XUV700,2016,Electric,Manual,1180000,13.8,2000,7,9900
647,Maruti Suzuki,WagonR,2016,Diesel,Automatic,1290000,11.7,2000,5,5000
648,Tata Motors,Harrier,2015,Diesel,Automatic,3380000,19.6,800,6,8700
649,Renault,Kwid,2019,CNG,Automatic,3140000,20.6,800,6,5100
650,Maruti Suzuki,Ertiga,2018,CNG,Automatic,740000,18.2,1800,7,9600
651,Honda,City,2019,Petrol,Automatic,1220000,25.7,2500,4,18400
652,Kia,EV6,2019,Electric,Manual,700000,23.8,1800,5,22300
653,Maruti Suzuki,Ertiga,2022,Electric,Manual,1370000,28,2000,7,23000
654,Hyundai,Venue,2017,CNG,Manual,2280000,11.9,1200,5,7600
655,Toyota,Innova,2016,Diesel,Automatic,2200000,18.8,1000,6,24900
656,Hyundai,Verna,2015,Electric,Manual,2090000,24.2,1000,5,14700
657,Mahindra,Bolero,2019,CNG,Automatic,1260000,18.4,1500,5,13400
658,Volkswagen,Taigun,2024,CNG,Automatic,2350000,10.6,2000,7,6600
659,Maruti Suzuki,Swift,2023,Diesel,Manual,1660000,17.7,2500,7,17900
660,Toyota,Fortuner,2024,Petrol,Manual,3390000,13.2,2000,6,19800
661,Toyota,Innova,2018,Petrol,Manual,2360000,14.9,1200,6,18700
662,Skoda,Octavia,2020,Diesel,Manual,1590000,25,1500,6,9500
663,Volkswagen,Virtus,2015,Petrol,Manual,1710000,14.1,2000,5,10700
664,Skoda,Superb,2019,Petrol,Automatic,610000,23.7,1200,4,13600
665,Hyundai,Verna,2018,Diesel,Automatic,1250000,23.4,2000,6,8400
666,Toyota,Urban Cruiser,2019,Diesel,Manual,2100000,15.7,1200,6,9300
667,Kia,EV6,2016,Electric,Manual,1440000,25.1,1500,4,19700
668,Volkswagen,Vento,2024,Electric,Manual,1810000,26.8,2000,5,15100
669,Honda,City,2016,Electric,Automatic,930000,11.2,800,4,15000
670,Honda,City,2024,Electric,Manual,930000,28.1,1800,4,17000
671,Volkswagen,Vento,2018,CNG,Manual,890000,19.8,1200,4,17100
672,Mahindra,XUV300,2016,Diesel,Manual,2350000,26.2,1500,7,21100
673,Honda,WR-V,2016,CNG,Automatic,2490000,23.6,1500,7,5100
674,Volkswagen,Virtus,2020,Electric,Automatic,2270000,12.2,1000,6,15900
675,Volkswagen,Polo,2019,Petrol,Manual,2530000,18.8,1500,5,19100
676,Maruti Suzuki,Ertiga,2015,Diesel,Manual,450000,19,1000,6,12600
677,Skoda,Slavia,2018,Diesel,Manual,1530000,27.4,2000,6,5700
678,Kia,Seltos,2015,Electric,Automatic,1830000,26,1200,6,8800
679,Maruti Suzuki,Swift,2023,Electric,Automatic,2200000,28.4,800,6,11800
680,Maruti Suzuki,Swift,2022,CNG,Manual,1730000,17.8,1200,5,19000
681,Tata Motors,Altroz,2019,Electric,Manual,3350000,28.3,1000,5,16500
682,Hyundai,Creta,2017,Diesel,Automatic,730000,10,1500,6,6800
683,Volkswagen,Virtus,2017,Petrol,Manual,2030000,26.9,1800,4,7200
684,Maruti Suzuki,Ertiga,2019,CNG,Manual,3020000,23.8,1800,6,8400
685,Maruti Suzuki,Swift,2016,Petrol,Manual,2680000,20,1000,5,22500
686,Tata Motors,Altroz,2017,Diesel,Automatic,2520000,20.8,1200,4,5300
687,Maruti Suzuki,Ertiga,2021,CNG,Automatic,2120000,28.8,1200,7,23100
